Survey Version,Date Added To Spreadsheet,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,2,2b,3,4,5,6,7,8,8_8_TEXT,9,9_7_TEXT,10,10_8_TEXT,11,11_6_TEXT,12_1,12_2,12_3,12_4,12_5,12_6,12_7,12_8,12_8_TEXT,12_9,13_1,13_2,13_3,13_4,13_5,13_6,13_7,13_7_TEXT,13_8,13_9,14,14_10_TEXT,15_1,15_2,15_3,15_4,15_5,15_6,15_7,15_8,15_9,15_10,15_10_TEXT,15_11,16,16_4_TEXT,17,18,18_10_TEXT,19,19_5_TEXT,20,20_5_TEXT,21,22,22_5_TEXT,53,53_7_TEXT,54,55,56,57,57_6_TEXT,58,59,60,61,61_6_TEXT,62,63,63_4_TEXT,64,64_5_TEXT,23,23_10_TEXT,24_1,24_2,24_3,24_4,24_5,24_6,24_7,24_8,24_9,24_10,24_10_TEXT,24_11,25,25_4_TEXT,26,27,28,28_10_TEXT,29,29_11_TEXT,30,30_5_TEXT,31,32,32_5_TEXT,33,33_6_TEXT,34_1,34_2,34_3,34_4,34_5,34_6,34_6_TEXT,34_7,35,35_4_TEXT,36,37,38,39,39_12_TEXT,40,40_12_TEXT,41,41_5_TEXT,42,43,43_5_TEXT,44,44_7_TEXT,45_1,45_2,45_3,45_4,45_5,45_6,45_7,45_7_TEXT,45_8,46_1,46_2,46_3,46_4,46_5,46_6,46_7,46_7_TEXT,46_8,47,47_10_TEXT,48,48_12_TEXT,49,49_10_TEXT,50,50_5_TEXT,51,52,52_5_TEXT,WeatherEvent,TimePer,Participant ID
English V2,11/11/2025 1:22 PM PST,11/11/2025 8:13:19,11/11/2025 8:21:01,100,461,True,11/11/2025 8:21:02,R_6XdMq7Ru2p1MLnD,1,70126,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income",,"Computer/laptop,In person (i.e., word of mouth),Radio,Television",,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups)",,,,Extremely,,,,,,,,,Extremely,,,,,,,,,Evacuation orders/mandatory notices,,Very easy,,,,,,,,,,,,Nola Ready (City of New Orleans),,Moderately influential,"Local news station apps (e.g., 4WWL),NOLA Ready,Nextdoor App,Social media (e.g., Facebook, Instagram, Twitter/X)",,Difficulty finding neighborhood-level information,,"Local, neighborhood-scale information",,Sometimes,Spanish,,Faith-based organizations,,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance",,35-54,"Bachelor’s Degree (e.g., 4-year university)","$25,000 to $34,999",Prefer not to answer,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,17010043
English V2,11/11/2025 1:22 PM PST,11/11/2025 8:10:38,11/11/2025 8:21:24,100,645,True,11/11/2025 8:21:24,R_1i1dDSsBtSjwQLL,1,70130,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Inability to work due to weather,Loss of income",,"Smartphone,Tablet,Television",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Community sources (e.g., friends, family, social groups)",,,,,Very,,,,,,,,Very,,,,,,,,,"Evacuation orders/mandatory notices,Sandbag pickup,School and workplace closure notices,Transportation updates (e.g., public transit, road closures)",,Neither easy nor difficult,,,,,Somewhat easy,Neither easy nor difficult,,Somewhat easy,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Slightly influential,"Smart911,NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X)",,"Information is too too difficult to understand,Accessing a smartphone or other device,Internet and cell data outages,Power outages",,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),In-person support (e.g., local organizers),Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions)",,Sometimes,,,"Emergency Legal Responders (ELR),Neighborhood associations",,I rent my home.,No,No,,,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$35,000 to $49,999",Other (please specify),Arabic and Hispanic,Yes,Female,,Other (please specify),My husband has sickle cell and gets crisis during stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,34115111
English V2,11/11/2025 1:22 PM PST,11/11/2025 8:11:49,11/11/2025 8:23:10,100,681,True,11/11/2025 8:23:11,R_6Mrp2rl8qhdKkeq,1,Other,70129,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Uninsured home damage,,Computer/laptop,,"Community sources (e.g., friends, family, social groups)",,"Artificial Intelligence or AI (eg. Google AI Summary, ChatGPT),Community sources (e.g., friends, family, social groups),Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app),Online search (e.g., Google, Safari)",,Very,,,,,,,,,,,,,,,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets)",,Somewhat easy,Somewhat easy,,,,,,,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Very influential,"Local news station apps (e.g., 4WWL),NOLA Ready",,"Internet and cell data outages,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines)",,Often,Vietnamese,,"Common Ground,Faith-based organizations",,I own my home.,Yes,No,"Car insurance,Homeowner’s Insurance,Health Insurance",,55-64,Prefer not to answer,Prefer not to answer,Asian,,,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,39827830
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:27:15,11/11/2025 9:33:10,100,354,True,11/11/2025 9:33:10,R_3fklumDdfKugJzt,1,Other,70128,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Inability to work due to weather,Loss of income",,"In person (i.e., word of mouth),Smartphone,Television",,"Local news (e.g., TV, radio)",,"Local news (e.g., TV, radio)",,,,Somewhat,,,,,,,,,,,Very,,,,,,,"Evacuation orders/mandatory notices,School and workplace closure notices,Transportation updates (e.g., public transit, road closures)",,Somewhat easy,,,,,,Somewhat easy,,Somewhat easy,,,,National Weather Service,,Slightly influential,"Social media (e.g., Facebook, Instagram, Twitter/X)",,Difficulty finding neighborhood-level information,,"Local, neighborhood-scale information",,Always,Not applicable,,I am not affiliated with any community organizations.,,I do not rent or own my home.,I do not know,I do not know,,,18-34,Some college,Prefer not to answer,Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,11499435
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:26:59,11/11/2025 9:33:44,100,405,True,11/11/2025 9:33:44,R_3CmfYuVdV6yj09X,1,70125,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather",,Smartphone,,"Community sources (e.g., friends, family, social groups)",,I did not seek out additional information.,,Somewhat,,,,,,,,,,,,,,,,,,Somewhat,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast",,Somewhat easy,Neither easy nor difficult,Somewhat easy,,,,,,,,,,National Weather Service,,Moderately influential,"Local news station apps (e.g., 4WWL)",,"Conflicting information from different sources,Accessing a smartphone or other device,Internet and cell data outages,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Local, neighborhood-scale information",,Sometimes,Not applicable,,I am not affiliated with any community organizations.,,I do not rent or own my home.,I do not know,I do not know,,,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)",Prefer not to answer,Black or African American,,No,Male,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,5315783
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:28:24,11/11/2025 9:33:56,100,331,True,11/11/2025 9:33:56,R_1rvGkv82c6NXGqB,1,Other,70131,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Immediately after the event,"Insurance not fully covering home damage,Insurance not fully covering car damage",,"Smartphone,Tablet,Television",,Text alerts or emergency notifications,,"Online search (e.g., Google, Safari)",,,,,,,,Somewhat,,,,,,,,,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neighborhood associations,,I do not rent or own my home.,Yes,I am unsure if it is included in my insurance currently,"Health Insurance,Life insurance",,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Male,,Hearing difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weather updates (e.g., extended heat, rain),Work or school closure updates,Business closure updates,Power outage updates",,Somewhat easy,Somewhat easy,Neither easy nor difficult,,,,,,Nola Ready (City of New Orleans),,Moderately influential,Sometimes,Always,"Social media (e.g., Facebook, Instagram, Twitter/X)",,"Cell service disruptions,Internet outages,Power outages",,"In-person support (e.g., local organizers)",,Often,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,immediately after,38744961
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:28:12,11/11/2025 9:34:06,100,353,True,11/11/2025 9:34:06,R_1hQZ2HVgOftktMT,1,Other,70116,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,During the event,"Uninsured home damage,Inability to work due to weather",,Smartphone,,Text alerts or emergency notifications,,"Community sources (e.g., friends, family, social groups),Local news (e.g., TV, radio)",,,,,,,,Somewhat,,,,,Moderately,,Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Ground,,I rent my home.,No,No,,,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$10,000 to $14,999",Black or African American,,No,Male,,Does not apply,,"Emergency contact numbers/hotlines,Real-time flood maps",,,,,,,,,,,,,,Nola Ready (City of New Orleans),,Often,Sometimes,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Access to a smartphone, tablet, or laptop,Power outages",,"Local, neighborhood-scale information",,Often,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,during,40938864
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:26:37,11/11/2025 9:34:08,100,451,True,11/11/2025 9:34:09,R_3MxDopVhlQ2LIkx,1,Other,70128,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income",,"Computer/laptop,In person (i.e., word of mouth),Smartphone,Tablet,Television",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app),Online search (e.g., Google, Safari)",,,,,Somewhat,,,,,,,,,,Very,Moderately,Very,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,School and workplace closure notices,Transportation updates (e.g., public transit, road closures)",,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,,,,Neither easy nor difficult,,Neither easy nor difficult,,,,National Weather Service,,Very influential,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Accessing a smartphone or other device,Internet and cell data outages,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points),In-person support (e.g., local organizers),Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Sometimes,"Spanish,Other (please specify)",Japanese,I am not affiliated with any community organizations.,,I do not rent or own my home.,Yes,I do not know,"Car insurance,Health Insurance",,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,20275714
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:28:40,11/11/2025 9:34:25,100,344,True,11/11/2025 9:34:25,R_6s7tcy38fIjjrKu,1,70115,,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Uninsured furniture or other assets,,"Smartphone,Television",,"Local government (e.g., city, state)",,"Community sources (e.g., friends, family, social groups),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app),Online search (e.g., Google, Safari)",,,Very,,,,,,,,,,Very,,Very,Very,Extremely,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Shelter opening,Sandbag pickup,School and workplace closure notices,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Very easy,,Somewhat easy,,Very easy,Very easy,Very easy,Somewhat easy,Somewhat easy,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Moderately influential,"Local news station apps (e.g., 4WWL),NOLA Ready,Weather apps",,"Internet and cell data outages,Power outages,Misinformation/Incorrect information",,,,Often,Not applicable,,Neighborhood associations,,I rent my home.,Yes,Yes,Car insurance,,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$25,000 to $34,999","American Indian or Alaska Native,Black or African American",,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,1879092
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:28:55,11/11/2025 9:34:43,100,348,True,11/11/2025 9:34:43,R_5ANASpgx1fHUDZ1,1,Other,70072,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured car,Uninsured furniture or other assets,Inability to work due to weather",,"Computer/laptop,Radio,Smartphone,Tablet,Television",,"Local news (e.g., TV, radio)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,Moderately,,,,,,,,,,,,Moderately,,,,,,"Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast",,,Very easy,Very easy,,,,,,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Moderately influential,"NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X)",,Information is not available in my language,,"Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions)",,Always,Not applicable,,Emergency Legal Responders (ELR),,I rent my home.,Yes,Yes,"Car insurance,Renter’s Insurance,Homeowner’s Insurance,Health Insurance,Life insurance",,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$35,000 to $49,999",Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,10964011
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:30:01,11/11/2025 9:35:24,100,322,True,11/11/2025 9:35:24,R_3WKDLoCmKmqHQQx,1,70126,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured car,Loss of income",,Smartphone,,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,Somewhat,,,,,,,,,,,Somewhat,,,,,,I do not look for any information.,,,,,,,,,,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Very influential,"Smart911,Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Conflicting information from different sources,Information is too too difficult to understand,Internet and cell data outages,Power outages",,"Local, neighborhood-scale information,Trusted messengers (e.g., community organizations)",,Always,Not applicable,,I am not affiliated with any community organizations.,,I own my home.,Yes,I do not know,"Car insurance,Health Insurance,Life insurance",,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$10,000 to $14,999",Black or African American,,No,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,31339320
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:26:46,11/11/2025 9:35:36,100,529,True,11/11/2025 9:35:36,R_3AQodW85xJCVYVr,1,Other,70124,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Uninsured home damage,,Smartphone,,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,I was able to quickly find the information I needed.,,,,,Very,,,,,,,,,,,,,,,,Very,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rules about parking on neutral ground",,Somewhat easy,Neither easy nor difficult,,Somewhat difficult,,,,,,,,,Nola Ready (City of New Orleans),,Very influential,"NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X)",,Power outages,,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Local, neighborhood-scale information",,Always,Other (please specify),English,Common Ground,,I do not rent or own my home.,Yes,Yes,Health Insurance,,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000","American Indian or Alaska Native,Black or African American,Native Hawaiian or Other Pacific Islander",,,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,35915235
